identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
-1841587451457059320,user,Royaume-Uni,en,3,8,3,0,0,0.0,5,0,F,2,mrs,False,False,False,True,329,3204,106.8,8.9,gb
895476009708296618,user,France,fr,5,8,2,0,0,0.0,3,1,M,1,mr,False,False,False,True,707,3204,106.8,8.9,fr
-4270762525966257409,user,Royaume-Uni,en,3,8,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,561,3204,106.8,8.9,gb
1049476516774240602,user,Italie,it,3,9,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,171,3204,106.8,8.9,it
-6959025420129142104,user,Espagne,es,3,10,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,583,3204,106.8,8.9,es
-479920897349143220,user,Royaume-Uni,en,4,8,1,0,0,0.0,1,0,F,3,miss,False,False,False,True,436,3204,106.8,8.9,gb
7574398628590456557,user,France,fr,3,11,4,0,0,0.0,0,1,F,2,mrs,True,True,False,True,152,3204,106.8,8.9,fr
-7988478671832085198,user,Allemagne,de,29,9,2,0,0,0.0,166,0,F,2,mrs,True,True,False,False,653,3204,106.8,8.9,de
-7293223444640948349,user,Etats-Unis,en,5,9,6,0,0,0.0,1,4,F,2,mrs,True,True,False,True,479,3204,106.8,8.9,us
5400970684644886259,user,Allemagne,de,3,8,10,0,0,0.0,0,0,M,1,mr,True,False,True,True,39,3204,106.8,8.9,de
-6251117276342202427,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,708,3204,106.8,8.9,us
403352246867270434,user,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,455,3204,106.8,8.9,gb
7017851628629500987,user,Allemagne,de,5,8,26,0,0,0.0,0,5,F,2,mrs,True,False,True,False,15,3204,106.8,8.9,de
-6734989405017679307,user,Italie,it,3,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,587,3204,106.8,8.9,it
1876519113623751023,user,Pays-Bas,de,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,346,3204,106.8,8.9,nl
-1389041094851303375,user,Royaume-Uni,en,16,9,373,0,5,0.0,47,7,F,2,mrs,True,False,True,True,362,3204,106.8,8.9,gb
8312182264680759272,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,654,3204,106.8,8.9,fr
6508181522606314311,user,Canada,en,24,9,2,0,0,0.0,1,1,M,1,mr,True,False,True,False,107,3204,106.8,8.9,ca
-1033316062268831324,user,Pologne,en,4,8,46,0,0,0.0,122,2,F,2,mrs,False,False,False,True,11,3204,106.8,8.9,pl
6090833032015557442,user,Royaume-Uni,fr,3,8,0,0,0,0.0,1,1,F,2,mrs,False,False,False,True,84,3204,106.8,8.9,gb
4054383342671567131,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,571,3204,106.8,8.9,gb
-2896037998551853314,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,429,3204,106.8,8.9,gb
6743957388714979523,user,Etats-Unis,en,8,9,35,0,0,0.0,32,0,F,2,mrs,False,False,False,True,516,3204,106.8,8.9,us
8128477750710993644,user,Italie,it,4,8,0,1,0,0.0,0,0,F,2,mrs,False,False,False,True,708,3204,106.8,8.9,it
-8705238579015439733,user,Italie,it,26,9,1,3,1,0.0,1,0,F,2,mrs,True,False,True,False,15,3204,106.8,8.9,it
-9146578172256665113,user,France,fr,4,8,113,0,0,0.0,1,0,F,2,mrs,True,False,True,True,685,3204,106.8,8.9,fr
6210477287071293339,user,Allemagne,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,True,False,True,708,3204,106.8,8.9,de
4420577896978248476,user,Royaume-Uni,en,9,10,4,0,0,0.0,7,0,F,2,mrs,False,False,False,True,484,3204,106.8,8.9,gb
-3344854070334452053,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,532,3204,106.8,8.9,gb
907092261228142575,user,Australie,en,3,9,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3204,106.8,8.9,au
8082874228937286214,user,France,fr,5,9,475,0,0,0.0,9,9,F,3,miss,True,True,False,True,11,3204,106.8,8.9,fr
4121675160237450096,user,France,fr,3,8,6,0,0,0.0,0,0,M,1,mr,True,False,True,True,398,3204,106.8,8.9,fr
8987697998648171353,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,629,3204,106.8,8.9,gb
-3078495327661702874,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,700,3204,106.8,8.9,fr
-9002892067611103962,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,671,3204,106.8,8.9,gb
-8079319099817155672,user,France,fr,3,8,7,0,0,0.0,1,0,M,1,mr,True,False,True,True,204,3204,106.8,8.9,fr
7586395130831713341,user,Suède,en,11,8,23,0,3,100.0,0,0,F,2,mrs,True,False,True,True,87,3204,106.8,8.9,se
-1578900640171697729,user,Etats-Unis,en,3,8,12,0,0,0.0,2,0,F,2,mrs,True,False,True,True,622,3204,106.8,8.9,us
-4064529024342692529,user,France,fr,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,186,3204,106.8,8.9,fr
-278304104631488402,user,Suède,en,3,8,16,0,0,0.0,0,0,M,1,mr,True,False,True,True,117,3204,106.8,8.9,se
7354299035320372619,user,Canada,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,653,3204,106.8,8.9,ca
2521526891612188538,user,France,fr,4,8,1,0,0,0.0,19,2,M,1,mr,True,True,False,True,105,3204,106.8,8.9,fr
-1440961286016334657,user,Royaume-Uni,en,8,9,14,0,0,0.0,0,0,F,2,mrs,True,False,True,True,54,3204,106.8,8.9,gb
4419742911201615199,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,708,3204,106.8,8.9,fr
6235495930625713219,user,Royaume-Uni,en,11,9,3,0,0,0.0,1,0,F,2,mrs,True,False,True,True,219,3204,106.8,8.9,gb
-2778145822104625816,user,Allemagne,de,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,708,3204,106.8,8.9,de
-3503632286614799388,user,Russie,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,708,3204,106.8,8.9,ru
4660314790029940108,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,35,3204,106.8,8.9,us
-2988030393153303183,user,Etats-Unis,en,3,8,61,0,0,0.0,11,1,F,2,mrs,False,False,False,True,13,3204,106.8,8.9,us
-2000768263949694506,user,Etats-Unis,en,3,8,1,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3204,106.8,8.9,us
-4147502423102475902,user,Espagne,es,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,569,3204,106.8,8.9,es
4922811731899985987,user,Allemagne,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,649,3204,106.8,8.9,de
4003842878339620525,user,Etats-Unis,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,708,3204,106.8,8.9,us
2429721008688996793,user,Italie,it,3,8,8,0,0,0.0,0,0,M,1,mr,True,False,True,True,442,3204,106.8,8.9,it
-7237536337113475183,user,Australie,en,3,8,7,0,0,0.0,0,0,M,1,mr,True,False,True,True,640,3204,106.8,8.9,au
-7102258496316958983,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3204,106.8,8.9,gb
4196875966488212399,user,Australie,en,3,10,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,217,3204,106.8,8.9,au
-6695579340423215318,user,Albanie,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,661,3204,106.8,8.9,al
8186771493324114585,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,708,3204,106.8,8.9,us
5196502409672789520,user,Danemark,en,3,8,9,0,0,0.0,0,0,F,2,mrs,False,False,False,True,59,3204,106.8,8.9,dk
-67395070069317146,user,France,fr,3,9,1,0,0,0.0,1,0,M,1,mr,True,False,True,True,626,3204,106.8,8.9,fr
7573923471534395014,user,Belgique,en,3,8,0,0,0,0.0,2,0,F,2,mrs,True,False,True,True,186,3204,106.8,8.9,be
4653870520004025340,user,Allemagne,de,3,8,124,0,0,0.0,4,4,F,2,mrs,True,False,True,True,14,3204,106.8,8.9,de
-5318878146175666987,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,675,3204,106.8,8.9,fr
-6644157421215636702,user,Canada,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,708,3204,106.8,8.9,ca
8807329676914125933,user,Pays-Bas,en,6,8,0,5,1,0.0,0,0,F,2,mrs,True,False,True,True,16,3204,106.8,8.9,nl
-5710268575030139700,user,Italie,it,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,708,3204,106.8,8.9,it
7468376636685520395,user,France,fr,5,15,3,0,1,0.0,8,1,F,2,mrs,True,True,False,True,166,3204,106.8,8.9,fr
1297792564958357768,user,Italie,it,3,11,3,1,0,0.0,6,2,F,2,mrs,False,False,False,True,81,3204,106.8,8.9,it
2450915888848508439,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,496,3204,106.8,8.9,gb
5950921438265493075,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,16,3204,106.8,8.9,gb
-7976162508297531824,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,705,3204,106.8,8.9,us
-8813284011490521567,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,True,False,True,True,651,3204,106.8,8.9,fr
4748066547603807734,user,Italie,en,3,8,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,353,3204,106.8,8.9,it
2006536149970090315,user,France,fr,3,8,1,0,1,0.0,0,0,M,1,mr,False,False,False,True,591,3204,106.8,8.9,fr
4050405387641454425,user,Autriche,de,3,8,14,0,0,0.0,0,0,F,2,mrs,False,False,False,True,15,3204,106.8,8.9,at
1146550932974022326,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,27,3204,106.8,8.9,gb
-4786055403656177502,user,Allemagne,de,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,3204,106.8,8.9,de
8603103896502913988,user,Canada,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,708,3204,106.8,8.9,ca
3044854122650557606,user,Etats-Unis,en,5,9,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,699,3204,106.8,8.9,us
-871801341016091530,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,708,3204,106.8,8.9,gb
-13493709900583532,user,Australie,en,3,8,5,0,0,0.0,0,0,F,2,mrs,True,False,True,True,117,3204,106.8,8.9,au
-136574230768645026,user,Australie,en,4,8,3,0,0,0.0,1,1,M,1,mr,False,False,False,True,628,3204,106.8,8.9,au
-6859645818144826679,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,548,3204,106.8,8.9,gb
-5169621999947245829,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,695,3204,106.8,8.9,us
-8784313867108976458,user,Espagne,es,3,8,17,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3204,106.8,8.9,es
3907338882393486519,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,372,3204,106.8,8.9,it
-8631176560997151251,user,Colombie,es,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,708,3204,106.8,8.9,co
-443352782436799607,user,Canada,en,3,8,1,0,0,0.0,2,0,F,2,mrs,False,False,False,True,323,3204,106.8,8.9,ca
4616462067155304671,user,Italie,it,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
-76936819344796770,user,Italie,it,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,11,3203,106.77,8.9,it
-4796733410567451482,user,Italie,it,3,8,1,0,0,0.0,6,0,F,2,mrs,False,False,False,True,376,3203,106.77,8.9,it
2422315646317344504,user,France,fr,6,10,4,0,0,0.0,1,0,F,2,mrs,False,False,False,True,124,3203,106.77,8.9,fr
8893355837332555192,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-2483822096884956895,user,Etats-Unis,en,3,8,0,0,0,0.0,3,0,M,1,mr,False,False,False,True,559,3203,106.77,8.9,us
7100011967657851797,user,Italie,it,28,133,1513,0,0,0.0,349,9,F,2,mrs,True,False,True,True,13,3203,106.77,8.9,it
3551765585502879811,user,Etats-Unis,en,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,623,3203,106.77,8.9,us
-787715030684975456,user,Etats-Unis,en,7,9,541,0,0,0.0,57,0,F,2,mrs,True,False,True,True,12,3203,106.77,8.9,us
8098094891212710175,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,470,3203,106.77,8.9,fr
226792475710642624,user,Suède,en,3,8,14,0,0,0.0,0,0,F,2,mrs,False,False,False,True,152,3203,106.77,8.9,se
-944684761558559132,user,Allemagne,de,23,4,32,0,0,0.0,15,1,M,1,mr,True,False,True,False,65,3203,106.77,8.9,de
-4043045625841063732,user,France,fr,5,8,195,0,0,0.0,0,0,F,2,mrs,False,False,False,True,24,3203,106.77,8.9,fr
-3150164296578015800,user,Royaume-Uni,fr,3,8,26,0,0,0.0,0,0,F,2,mrs,False,False,False,True,26,3203,106.77,8.9,gb
-5680304359016488498,user,Italie,it,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,3203,106.77,8.9,it
1498789053995996013,user,Royaume-Uni,en,37,36,428,0,0,0.0,31,1,F,2,mrs,True,False,True,True,83,3203,106.77,8.9,gb
-8660698634179575345,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-4778055358110812440,user,Italie,it,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,397,3203,106.77,8.9,it
-435460837027608222,user,Pays-Bas,en,3,9,32,0,0,0.0,0,0,F,2,mrs,True,False,True,True,32,3203,106.77,8.9,nl
-1586953138193778068,user,Allemagne,de,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,702,3203,106.77,8.9,de
8363448292247734493,user,Australie,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,au
4707515660758743959,user,Suède,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,681,3203,106.77,8.9,se
6559562527518782043,user,Canada,fr,3,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3203,106.77,8.9,ca
-8345123868162678337,user,Italie,it,3,8,9,0,0,0.0,0,1,M,1,mr,True,False,True,True,522,3203,106.77,8.9,it
-7751659953296831607,user,Etats-Unis,en,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,660,3203,106.77,8.9,us
3980799529287470235,user,Australie,en,3,8,8,0,0,0.0,0,0,M,1,mr,True,False,True,True,446,3203,106.77,8.9,au
-4355833931811791348,user,Italie,it,3,9,7,4,3,66.0,1,0,F,2,mrs,False,False,False,False,23,3203,106.77,8.9,it
3715358149100287210,user,Espagne,es,3,8,4,0,0,0.0,0,0,M,1,mr,True,False,True,True,558,3203,106.77,8.9,es
7030916627728444153,user,Espagne,es,13,9,404,0,0,0.0,9,2,F,2,mrs,True,False,True,True,31,3203,106.77,8.9,es
4637922192539611042,user,France,fr,3,8,17,0,0,0.0,0,0,M,1,mr,True,False,True,True,235,3203,106.77,8.9,fr
8333993447470344586,user,France,fr,3,8,0,0,1,0.0,0,0,M,1,mr,False,False,False,True,27,3203,106.77,8.9,fr
-7375986444254510078,user,Royaume-Uni,en,3,8,17,0,0,0.0,2,0,F,2,mrs,False,False,False,True,173,3203,106.77,8.9,gb
-3696976174745382954,user,Royaume-Uni,en,3,8,34,0,0,0.0,0,0,F,2,mrs,True,False,True,True,433,3203,106.77,8.9,gb
-4893493707228765309,user,Espagne,es,3,8,12,0,0,0.0,0,0,F,2,mrs,False,False,False,False,18,3203,106.77,8.9,es
8212228020250170546,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,680,3203,106.77,8.9,us
4234333326136040401,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,3203,106.77,8.9,gb
6969574225164887343,user,Suède,en,3,8,7,0,0,0.0,14,0,F,2,mrs,True,False,True,True,78,3203,106.77,8.9,se
-7638719485288198036,user,Etats-Unis,en,3,8,1,0,0,0.0,1,0,M,1,mr,False,False,False,True,369,3203,106.77,8.9,us
9221787148864043630,user,Royaume-Uni,en,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,gb
-3123329684173999913,user,Japon,en,3,8,2,0,0,0.0,0,0,M,1,mr,False,False,False,True,705,3203,106.77,8.9,jp
1587196665895175053,user,Etats-Unis,en,3,8,0,0,0,0.0,10,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
222520650526596035,user,Brésil,en,6,11,25,0,0,0.0,12,0,F,2,mrs,False,False,False,True,94,3203,106.77,8.9,br
7035754472753954902,user,Etats-Unis,en,6,8,0,0,1,0.0,0,0,F,2,mrs,False,False,False,True,681,3203,106.77,8.9,us
-1996490638367703125,user,Portugal,en,30,9,5,0,0,0.0,3,0,F,2,mrs,False,False,False,False,606,3203,106.77,8.9,pt
2348403144023125833,user,Danemark,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,703,3203,106.77,8.9,dk
-3021631806652807783,user,Royaume-Uni,en,5,10,17,0,0,0.0,1,0,M,1,mr,True,False,True,True,277,3203,106.77,8.9,gb
6210590818983116975,user,Philippines,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,704,3203,106.77,8.9,ph
-4270384776598500417,user,Italie,it,3,8,14,0,0,0.0,0,0,M,1,mr,True,False,True,True,455,3203,106.77,8.9,it
3191990943859827640,user,Pays-Bas,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nl
6429882944500859745,user,Allemagne,de,3,9,2,0,0,0.0,0,0,F,2,mrs,True,True,False,True,656,3203,106.77,8.9,de
6295337799307083390,user,France,fr,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,69,3203,106.77,8.9,fr
-3009935831226835166,user,Mexique,en,3,8,55,0,0,0.0,0,0,F,2,mrs,False,False,False,False,34,3203,106.77,8.9,mx
5195729756856843065,user,Etats-Unis,en,29,8,0,0,0,0.0,11,0,F,2,mrs,True,False,True,False,635,3203,106.77,8.9,us
-2358469564015708276,user,Australie,en,31,8,7,0,0,0.0,1,3,F,2,mrs,True,False,True,False,279,3203,106.77,8.9,au
-7794987977833831913,user,Royaume-Uni,en,4,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,548,3203,106.77,8.9,gb
226710110451853939,user,Etats-Unis,en,5,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
7657518659091435677,user,France,fr,3,8,2,0,0,0.0,0,0,M,1,mr,True,False,True,True,694,3203,106.77,8.9,fr
633136845025863023,user,Autriche,en,9,5,6,1,0,0.0,19,10,F,2,mrs,False,False,False,False,53,3203,106.77,8.9,at
-147712484473475040,user,Norvège,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,42,3203,106.77,8.9,no
75869590312426479,user,Canada,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,438,3203,106.77,8.9,ca
5876957291274047466,user,Etats-Unis,en,11,15,134,0,0,0.0,9,1,F,2,mrs,False,False,False,True,21,3203,106.77,8.9,us
7129413487793704239,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,700,3203,106.77,8.9,us
3447738162438041864,user,Etats-Unis,en,4,10,2,0,0,0.0,6,1,F,2,mrs,False,False,False,True,234,3203,106.77,8.9,us
-2391078057045847346,user,Etats-Unis,en,4,8,70,0,0,0.0,0,1,F,2,mrs,False,False,False,True,40,3203,106.77,8.9,us
5776430731224304226,user,Afrique du Sud,en,3,8,9,0,0,0.0,0,0,F,2,mrs,True,False,True,True,633,3203,106.77,8.9,za
-6583840617133619531,user,Etats-Unis,en,3,8,14,0,0,0.0,1,0,M,1,mr,True,False,True,True,704,3203,106.77,8.9,us
2801038333377627383,user,Espagne,es,3,8,3,0,0,0.0,5,0,M,1,mr,True,False,True,True,702,3203,106.77,8.9,es
-7694910418408768735,user,Japon,en,3,8,19,0,0,0.0,4,0,F,2,mrs,False,False,False,True,706,3203,106.77,8.9,jp
-5525681083672425873,user,France,fr,3,8,2,0,0,0.0,0,0,M,1,mr,False,False,False,True,228,3203,106.77,8.9,fr
-53811119217935553,user,Suisse,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,ch
-5316943692745279762,user,Etats-Unis,en,11,10,2,0,0,0.0,1,0,F,2,mrs,False,False,False,True,128,3203,106.77,8.9,us
-4741331148619549765,user,Etats-Unis,en,3,8,1,0,0,0.0,2,0,F,2,mrs,False,False,False,True,132,3203,106.77,8.9,us
-6044554686833599928,user,Etats-Unis,en,7,8,3,2,2,100.0,0,0,M,1,mr,False,False,False,True,27,3203,106.77,8.9,us
-4292828101219928164,user,Nouvelle Calédonie,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,nc
-280788887363473614,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,30,3203,106.77,8.9,us
8798145152452129517,user,Canada,fr,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,635,3203,106.77,8.9,ca
104314281676347733,user,Canada,en,3,8,16,0,0,0.0,2,0,F,2,mrs,True,False,True,True,310,3203,106.77,8.9,ca
7401895548020741177,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,687,3203,106.77,8.9,fr
3762813433933142088,user,Royaume-Uni,en,3,8,0,0,0,0.0,18,0,F,2,mrs,False,False,False,True,216,3203,106.77,8.9,gb
1570631633686853505,user,Arabie Saoudite,en,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,529,3203,106.77,8.9,sa
1869685535948863183,user,Canada,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,ca
-4070129767521325560,user,Espagne,es,7,27,218,0,0,0.0,55,6,F,2,mrs,False,False,False,False,12,3203,106.77,8.9,es
965432077133565875,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,307,3203,106.77,8.9,us
6339774762201745289,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
2570610023144505566,user,France,fr,15,8,7,10,4,50.0,0,0,M,1,mr,True,False,True,True,12,3203,106.77,8.9,fr
-416274343811977477,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,3203,106.77,8.9,us
8986026145079436938,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,692,3203,106.77,8.9,fr
-5747950129968194522,user,Etats-Unis,en,3,8,21,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-299610527952763294,user,Etats-Unis,en,3,8,0,0,0,0.0,1,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,us
-2504683786178594608,user,Etats-Unis,en,9,9,21,0,0,0.0,2,2,F,2,mrs,True,False,True,True,395,3203,106.77,8.9,us
-5142429189201469447,user,Australie,en,7,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,707,3203,106.77,8.9,au
3866934688901229962,user,Espagne,es,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,553,3203,106.77,8.9,es
-8268056496445792170,user,Australie,en,3,8,0,2,0,0.0,0,0,F,2,mrs,True,False,True,True,13,3203,106.77,8.9,au
4016667189638204118,user,Italie,it,5,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,it
-3580123424971243912,user,Singapour,en,3,8,4,0,0,0.0,0,0,M,1,mr,True,False,True,True,85,3203,106.77,8.9,sg
-8579981008124964688,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,102,3203,106.77,8.9,us
2166239833115008589,user,Canada,en,4,8,0,0,0,0.0,0,5,F,2,mrs,False,False,False,True,30,3203,106.77,8.9,ca
-5567736248043181630,user,Australie,en,3,9,46,0,0,0.0,3,0,F,2,mrs,False,False,False,True,50,3203,106.77,8.9,au
-5225249076028048499,user,Etats-Unis,en,3,8,12,0,0,0.0,0,0,F,2,mrs,True,False,True,True,579,3203,106.77,8.9,us
-2494732481679030900,user,Etats-Unis,en,3,8,2,0,0,0.0,1,0,F,2,mrs,True,False,True,True,704,3203,106.77,8.9,us
1283545134846236293,user,Canada,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3203,106.77,8.9,ca
-1506775717014073398,user,Royaume-Uni,en,3,8,1,0,0,0.0,4,0,M,1,mr,False,False,False,True,21,3203,106.77,8.9,gb
9052823466905128822,user,Allemagne,de,3,8,1,0,0,0.0,11,0,F,2,mrs,True,True,False,True,260,3203,106.77,8.9,de
-7669582013818836331,user,Canada,en,3,7,8,0,0,0.0,1,0,F,2,mrs,True,False,True,True,698,3203,106.77,8.9,ca
659846641316865194,user,Etats-Unis,en,42,16,31,9,11,90.0,3,5,F,2,mrs,True,False,True,False,21,3203,106.77,8.9,us
-8800450198741374988,user,Italie,it,3,8,4,0,0,0.0,7,0,F,2,mrs,False,False,False,True,456,3203,106.77,8.9,it
-2774616717023906791,user,Etats-Unis,en,3,9,12,0,0,0.0,5,0,F,2,mrs,False,False,False,True,24,3203,106.77,8.9,us
-6518340858848747740,user,Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,700,3203,106.77,8.9,us
-3053303772385128703,user,Etats-Unis,en,5,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,607,3203,106.77,8.9,us
-7918712731586287475,user,Hong Kong,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,696,3203,106.77,8.9,hk
2353692409010582991,user,Canada,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,686,3203,106.77,8.9,ca
-8729624484909014220,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3203,106.77,8.9,fr
-1514609818684272754,user,Hong Kong,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,48,3203,106.77,8.9,hk
953581685723460965,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,649,3203,106.77,8.9,us
2318317581349372330,user,Italie,it,4,8,0,1,0,0.0,0,0,M,1,mr,False,False,False,True,679,3203,106.77,8.9,it
